,school,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,rnd,pick,completions_total,attempts_total,passing_yards_total,pass_td_total,ints_thrown_total,rush_attempts_total,rush_yards_total,rush_td_total,receptions_total,rec_yards_total,rec_td_total,rush_rec_plays_total,tot_rush_rec_yards,total__rush_rec_tds,college_score_total,completions_avg,attempts_avg,completion_percentage,passing_yards_avg,pass_yards_per_attempt,adjusted_pass_yards_per_attempt,pass_td_avg,ints_thrown_avg,passer_rating,rush_attempts_avg,rush_yards_avg,avg_rush_yards,rush_td_avg,receptions_avg,rec_yards_avg,avg_rec_yards,rec_td_avg,rush_rec_plays_avg,avg_rush_rec_yards,college_score_avg,nfl_score,position_FB,position_QB,position_RB,position_TE,position_WR
66,163.0,198.12,264.0,4.65,31.0,25.0,0.0,100.0,100.0,3.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,8160.0,43.0,690.0,8160.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,12.0,0.0,2.0,12.0,0.0,0.0,False,False,False,True,False
67,129.0,187.96,249.0,4.89,34.5,16.0,115.0,7.24,100.0,4.0,104.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,528.0,8092.0,82.0,559.0,8123.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,37.0,18.0,0.0,2.0,18.0,0.0,0.0,False,False,False,True,False
68,62.0,195.57999999999998,214.0,4.54,39.0,0.0,121.0,6.9,4.25,7.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.0,20301.0,103.0,1392.0,20301.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,76.0,13.3,0.0,5.0,13.3,0.0,0.0,False,False,False,False,True
69,75.0,175.26,179.0,4.58,33.5,0.0,120.0,6.89,4.08,7.0,244.0,0.0,0.0,0.0,0.0,0.0,548.0,6390.0,0.0,3960.0,46591.0,335.0,4508.0,52981.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.5,0.0,5.0,63.0,12.5,0.0,5.0,11.7,0.0,0.0,False,False,False,False,True
70,147.0,198.12,269.0,4.89,30.0,17.0,106.0,7.86,4.45,7.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,14802.0,231.0,1031.0,14802.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,12.7,0.0,2.0,12.7,0.0,2.7,False,False,False,True,False
71,127.0,180.34,212.0,4.37,38.5,25.0,117.0,100.0,100.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,12408.0,70701.0,773.0,530.0,3632.0,26.0,12938.0,74333.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,119.5,5.5,0.0,1.0,6.0,6.0,0.0,22.0,5.6,0.0,4.300000000000001,False,False,True,False,False
72,50.0,185.42,183.0,4.58,38.0,0.0,128.0,7.34,4.18,3.0,78.0,0.0,0.0,0.0,0.0,0.0,534.0,8889.0,85.0,3372.0,45500.0,385.0,3906.0,54389.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,4.0,51.0,10.2,0.0,4.0,12.7,0.0,5.6,False,False,False,False,True
73,124.0,193.04,204.0,4.36,0.0,0.0,0.0,100.0,100.0,5.0,163.0,243.0,592.0,1639.0,0.0,0.0,326.0,856.0,0.0,1156.0,17319.0,48.0,1482.0,18175.0,48.0,0.0,1.0,3.0,33.3,8.0,2.7,2.7,0.0,0.0,55.7,2.0,9.0,4.5,0.0,3.0,39.0,15.8,0.0,3.0,8.0,0.0,0.0,False,False,False,False,True
74,76.0,190.5,209.0,4.67,32.5,0.0,116.0,6.77,4.09,1.0,15.0,0.0,83.0,0.0,0.0,0.0,126.0,511.0,1.0,4037.0,53307.0,434.0,4163.0,53818.0,435.0,1394.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,4.0,60.0,12.0,1.0,5.0,12.0,16.8,11.0,False,False,False,False,True
75,8.0,182.88,223.0,4.75,40.0,0.0,123.0,100.0,100.0,4.0,128.0,0.0,0.0,0.0,0.0,0.0,11713.0,63265.0,545.0,365.0,1586.0,0.0,12078.0,64851.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,78.0,5.1,1.0,1.0,3.0,3.0,0.0,16.0,5.1,0.0,0.49999999999999994,False,False,True,False,False
76,178.0,185.42,207.0,4.6,30.0,0.0,0.0,100.0,100.0,2.0,62.0,0.0,44.0,0.0,0.0,0.0,159.0,1666.0,12.0,3852.0,52074.0,418.0,4011.0,53740.0,430.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,5.0,80.0,11.5,1.0,5.0,11.5,0.0,6.4,False,False,False,False,True
77,181.0,190.5,265.0,4.87,33.0,22.0,115.0,7.21,4.19,3.0,81.0,0.0,0.0,0.0,0.0,0.0,100.0,309.0,49.0,2795.0,35316.0,289.0,2895.0,35625.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0,5.0,72.0,14.0,0.0,5.0,14.0,0.0,3.9,False,False,False,True,False
78,112.0,182.88,212.0,4.54,36.0,0.0,121.0,6.93,3.91,4.0,108.0,0.0,0.0,0.0,0.0,0.0,392.0,1714.0,20.0,4483.0,70992.0,490.0,4875.0,72706.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,5.0,90.0,14.2,1.0,6.0,13.8,0.0,1.2,False,False,False,False,True
79,188.0,185.42,213.0,4.52,37.0,0.0,129.0,100.0,100.0,3.0,82.0,0.0,0.0,0.0,0.0,0.0,63.0,362.0,5.0,2519.0,41937.0,431.0,2582.0,42299.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,4.0,81.0,18.5,1.0,4.0,18.3,0.0,1.5,False,False,False,False,True
80,84.0,193.04,263.0,5.0,28.0,21.0,109.0,7.4,4.32,7.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,11714.0,15.0,949.0,11714.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,13.3,0.0,2.0,13.3,0.0,0.0,False,False,False,True,False
81,23.0,180.34,226.0,4.58,0.0,15.0,0.0,100.0,100.0,7.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
82,131.0,195.57999999999998,260.0,4.93,34.5,25.0,115.0,6.99,4.13,4.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.0,31675.0,299.0,2569.0,31675.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,12.0,0.0,4.0,12.0,0.0,3.2,False,False,False,True,False
83,197.0,180.34,197.0,4.39,34.5,0.0,120.0,100.0,100.0,1.0,13.0,47.0,58.0,890.0,0.0,9.0,40.0,280.0,0.0,2710.0,53765.0,421.0,2750.0,54045.0,421.0,0.0,1.0,1.0,100.0,18.0,18.0,18.0,0.0,0.0,251.2,1.0,7.0,7.0,0.0,4.0,76.0,18.5,0.0,4.0,18.5,0.0,11.1,False,False,False,False,True
84,135.0,190.5,225.0,4.48,0.0,0.0,0.0,100.0,100.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,93.0,255.0,0.0,4844.0,85209.0,1093.0,4937.0,85464.0,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,7.0,124.0,16.8,2.0,7.0,16.4,0.0,7.15,False,False,False,False,True
85,163.0,182.88,230.0,4.62,32.0,0.0,120.0,6.94,3.91,6.0,191.0,0.0,0.0,0.0,0.0,0.0,1276.0,4133.0,2.0,1552.0,10484.0,112.0,2828.0,14617.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,20.0,7.0,0.0,3.0,5.0,0.0,4.4,True,False,False,False,False
86,167.0,175.26,198.0,4.33,38.5,0.0,114.0,6.97,4.06,4.0,99.0,0.0,0.0,0.0,0.0,0.0,525.0,3201.0,14.0,4162.0,64214.0,446.0,4687.0,67415.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,0.0,6.0,80.0,15.4,0.0,7.0,13.3,0.0,0.0,False,False,False,False,True
87,25.0,187.96,275.0,5.06,33.0,18.0,109.0,7.44,4.18,7.0,232.0,0.0,0.0,0.0,0.0,0.0,90.0,180.0,0.0,195.0,3177.0,34.0,285.0,3357.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,17.0,14.0,0.0,1.0,13.0,0.0,0.0,False,False,False,True,False
88,32.0,187.96,199.0,4.53,41.0,0.0,131.0,6.79,4.08,5.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.0,0.0,3443.0,45747.0,346.0,3444.0,45738.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.0,-9.0,0.0,5.0,64.0,11.6,0.0,5.0,11.6,0.0,0.0,False,False,False,False,True
89,30.0,190.5,196.0,4.54,0.0,0.0,0.0,100.0,100.0,3.0,77.0,45.0,45.0,1305.0,0.0,0.0,873.0,5743.0,7.0,3215.0,49768.0,525.0,4088.0,55511.0,532.0,835.1999999999999,1.0,1.0,100.0,29.0,29.0,29.0,0.0,0.0,343.6,2.0,4.0,4.0,0.0,5.0,75.0,15.8,1.0,6.0,14.4,18.56,0.0,False,False,False,False,True
90,20.0,185.42,238.0,4.78,31.0,0.0,115.0,100.0,100.0,6.0,187.0,18022.0,28017.0,206404.0,1557.0,749.0,43758.0,191901.0,2206.0,2486.0,19405.0,99.0,46244.0,211306.0,2305.0,5165.34,18.0,26.0,63.8,195.0,7.3,6.7,2.0,0.0,133.8,12.0,50.0,3.4,0.0,2.0,12.0,9.0,0.0,12.0,3.9,47.040000000000006,0.0,False,True,False,False,False
91,124.0,193.04,263.0,4.8,35.0,23.0,117.0,7.1,3.98,3.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.0,16731.0,130.0,1947.0,16731.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,8.2,0.0,2.0,8.2,0.0,3.1,False,False,False,True,False
92,76.0,180.34,198.0,4.41,0.0,0.0,0.0,100.0,100.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,811.0,3705.0,22.0,2290.0,40680.0,566.0,3101.0,44385.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.3,0.0,3.0,65.0,16.3,1.0,4.0,12.0,0.0,0.0,False,False,False,False,True
93,131.0,185.42,241.0,4.55,0.0,0.0,0.0,100.0,100.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,18504.0,84032.0,1073.0,2088.0,17883.0,198.0,20592.0,101915.0,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,107.0,4.0,1.0,2.0,12.0,6.0,0.0,24.0,4.4,0.0,6.9,False,False,True,False,False
94,124.0,193.04,218.0,4.4,0.0,0.0,0.0,100.0,100.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2852.0,45388.0,399.0,2852.0,45388.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,14.7,0.0,3.0,14.7,0.0,1.35,False,False,False,False,True
95,47.0,185.42,249.0,4.55,0.0,0.0,0.0,100.0,100.0,2.0,55.0,0.0,1.0,0.0,0.0,1.0,11580.0,63303.0,330.0,5439.0,98471.0,640.0,17019.0,161774.0,970.0,0.0,0.0,1.0,0.0,0.0,0.0,-45.0,0.0,1.0,-200.0,1.0,16.0,4.8,0.0,1.0,23.0,14.9,0.0,2.0,13.0,0.0,1.0,False,False,True,False,False
96,121.0,177.8,217.0,4.47,37.5,0.0,121.0,6.97,4.12,2.0,43.0,0.0,0.0,0.0,0.0,0.0,12960.0,71022.0,485.0,578.0,3458.0,1.0,13538.0,74480.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,76.0,4.2,0.0,1.0,10.0,5.0,0.0,20.0,4.7,0.0,11.1,False,False,True,False,False
97,184.0,182.88,227.0,4.38,38.0,0.0,120.0,100.0,100.0,1.0,30.0,165.0,165.0,2475.0,0.0,0.0,17438.0,98513.0,1069.0,13369.0,179270.0,677.0,30807.0,277783.0,1746.0,0.0,1.0,1.0,100.0,15.0,15.0,15.0,0.0,0.0,226.0,2.0,8.0,6.0,0.0,2.0,24.0,11.0,0.0,2.0,10.0,0.0,12.5,False,False,True,False,False
98,7.0,180.34,254.0,5.02,30.0,25.0,103.0,100.0,100.0,5.0,156.0,0.0,0.0,0.0,0.0,0.0,395.0,387.0,0.0,835.0,6733.0,4.0,1230.0,7120.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,0.0,2.0,13.0,9.0,0.0,2.0,6.5,0.0,0.9,True,False,False,False,False
99,106.0,187.96,244.0,4.6,33.5,18.0,119.0,6.78,4.16,6.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
100,124.0,190.5,228.0,4.84,28.0,0.0,112.0,7.22,4.08,5.0,148.0,7339.0,12524.0,94033.0,609.0,469.0,5186.0,10668.0,58.0,0.0,0.0,0.0,5186.0,10668.0,58.0,0.0,12.0,22.0,53.8,176.0,7.6,6.8,1.0,1.0,124.1,9.0,19.0,2.4,0.0,0.0,0.0,0.0,0.0,9.0,2.4,0.0,0.77,False,True,False,False,False
101,173.0,187.96,224.0,4.73,33.0,0.0,116.0,100.0,100.0,1.0,22.0,12101.0,20423.0,140827.0,1446.0,658.0,4031.0,3237.0,150.0,9.0,126.0,0.0,4040.0,3363.0,150.0,15.839999999999998,16.0,33.0,58.9,227.0,7.4,7.3,2.0,1.0,137.3,6.0,2.0,0.3,0.0,1.0,14.0,14.0,0.0,6.0,0.3,1.7599999999999998,0.68,False,True,False,False,False
102,3.0,180.34,199.0,4.51,38.0,0.0,124.0,7.06,4.17,6.0,171.0,0.0,0.0,0.0,0.0,0.0,34.0,44.0,0.0,1923.0,24762.0,130.0,1957.0,24806.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,2.0,34.0,11.5,0.0,2.0,11.5,0.0,11.85,False,False,False,False,True
103,107.0,185.42,191.0,4.57,34.0,0.0,118.0,100.0,100.0,5.0,149.0,0.0,0.0,0.0,0.0,0.0,215.0,442.0,0.0,2005.0,32809.0,181.0,2220.0,33251.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,49.0,15.0,0.0,4.0,15.0,0.0,0.0,False,False,False,False,True
104,96.0,195.57999999999998,221.0,4.9,0.0,0.0,0.0,100.0,100.0,1.0,1.0,17027.0,27334.0,216869.0,1836.0,792.0,2588.0,-2936.0,131.0,21.0,-126.0,0.0,2609.0,-3062.0,131.0,467.88,19.0,32.0,63.3,262.0,8.3,7.7,3.0,1.0,141.3,3.0,1.0,0.5,0.0,1.0,-6.0,-6.0,0.0,3.0,-0.2,22.28,3.7799999999999994,False,True,False,False,False
105,76.0,187.96,228.0,4.79,0.0,0.0,0.0,100.0,100.0,7.0,225.0,9892.0,15287.0,127534.0,1350.0,487.0,2907.0,5321.0,38.0,0.0,0.0,0.0,2907.0,5321.0,38.0,0.0,17.0,28.0,63.2,199.0,8.0,7.7,2.0,1.0,151.1,5.0,5.0,0.7,0.0,0.0,0.0,0.0,0.0,5.0,0.7,0.0,0.0,False,True,False,False,False
106,80.0,193.04,208.0,4.71,37.5,0.0,125.0,6.74,4.21,4.0,106.0,16874.0,29517.0,217016.0,1429.0,884.0,4624.0,-1954.0,109.0,45.0,-45.0,0.0,4669.0,-1999.0,109.0,1332.8999999999999,21.0,34.0,57.6,255.0,7.4,7.7,2.0,1.0,127.1,5.0,1.0,0.3,0.0,1.0,-1.0,-1.0,0.0,5.0,0.3,29.619999999999997,1.7200000000000002,False,True,False,False,False
107,133.0,195.57999999999998,264.0,4.92,29.0,18.0,115.0,7.36,4.09,7.0,241.0,0.0,0.0,0.0,0.0,0.0,2312.0,10131.0,128.0,1525.0,10883.0,83.0,3837.0,21014.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.7,0.0,2.0,15.0,6.9,0.0,7.0,5.4,0.0,0.0,False,False,False,True,False
108,11.0,180.34,203.0,4.46,29.0,0.0,112.0,6.98,4.08,6.0,195.0,0.0,0.0,0.0,0.0,0.0,44.0,1364.0,0.0,1840.0,30022.0,195.0,1884.0,31386.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,31.0,0.0,3.0,37.0,15.0,0.0,3.0,15.0,0.0,0.0,False,False,False,False,True
109,116.0,198.12,211.0,4.55,34.0,0.0,122.0,6.84,4.16,6.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,False,False,False,False,True
110,173.0,180.34,209.0,4.65,35.0,0.0,118.0,7.05,4.12,4.0,119.0,9.0,31.0,126.0,0.0,0.0,13260.0,66378.0,321.0,2626.0,26493.0,122.0,15886.0,92871.0,443.0,771.5400000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,114.0,5.1,0.0,5.0,55.0,9.2,0.0,24.0,5.8,22.2,13.4,False,False,True,False,False
111,159.0,193.04,229.0,4.51,41.0,0.0,130.0,7.34,4.22,5.0,134.0,0.0,0.0,0.0,0.0,0.0,111.0,538.0,5.0,2194.0,35731.0,140.0,2305.0,36269.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,40.0,15.0,0.0,3.0,15.0,0.0,0.0,False,False,False,False,True
112,91.0,198.12,246.0,5.19,26.5,0.0,100.0,7.73,4.46,7.0,202.0,14461.0,24960.0,180974.0,1471.0,653.0,2710.0,-3015.0,32.0,45.0,1620.0,45.0,2755.0,-1395.0,77.0,1643.3999999999999,17.0,31.0,57.7,225.0,7.5,7.7,2.0,1.0,140.7,3.0,-6.0,-2.0,0.0,1.0,36.0,36.0,1.0,3.0,-2.0,36.519999999999996,3.719999999999999,False,True,False,False,False
113,129.0,177.8,179.0,4.39,36.0,0.0,0.0,100.0,100.0,4.0,105.0,0.0,0.0,0.0,0.0,0.0,208.0,24.0,0.0,2968.0,40474.0,190.0,3176.0,40498.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,56.0,13.0,0.0,4.0,12.2,0.0,10.45,False,False,False,False,True
114,34.0,187.96,231.0,4.98,33.5,0.0,115.0,6.89,4.11,7.0,250.0,9019.0,14953.0,132155.0,790.0,531.0,8996.0,49440.0,501.0,1.0,56.0,1.0,8997.0,49496.0,502.0,17.4,12.0,22.0,60.7,181.0,8.2,8.0,1.0,0.0,134.0,13.0,51.0,4.9,1.0,1.0,56.0,56.0,1.0,13.0,4.9,17.4,0.0,False,True,False,False,False
115,91.0,182.88,224.0,4.56,0.0,19.0,0.0,100.0,100.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,17945.0,80120.0,770.0,1796.0,15627.0,94.0,19741.0,95747.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,95.0,4.3,1.0,2.0,16.0,8.0,0.0,25.0,4.5,0.0,1.5,False,False,True,False,False
116,186.0,190.5,233.0,4.79,30.5,0.0,109.0,7.19,4.3,7.0,217.0,14808.0,26543.0,179462.0,869.0,879.0,4891.0,-4247.0,155.0,13.0,-107.0,0.0,4904.0,-4354.0,155.0,296.44,20.0,38.0,53.1,262.0,6.85,5.9,1.0,1.0,116.4,6.0,-4.0,-1.0,0.0,1.0,-8.0,-8.0,0.0,6.0,-1.0,21.419999999999998,-3.3,False,True,False,False,False
117,112.0,195.57999999999998,229.0,5.08,0.0,0.0,0.0,100.0,100.0,1.0,4.0,20259.0,30085.0,257725.0,1852.0,463.0,4696.0,5684.0,252.0,5.0,39.0,2.0,4701.0,5723.0,254.0,106.36000000000001,23.0,34.0,67.4,297.0,8.2,8.3,2.0,0.0,144.6,4.0,9.0,2.4,0.0,1.0,3.0,3.0,0.0,4.0,2.4,19.340000000000003,-0.4,False,True,False,False,False
118,90.0,195.57999999999998,241.0,4.75,0.0,0.0,0.0,100.0,100.0,1.0,11.0,18921.0,27802.0,248565.0,2076.0,472.0,4335.0,5780.0,158.0,0.0,0.0,0.0,4335.0,5780.0,158.0,0.0,23.0,33.0,67.9,305.0,9.3,9.6,2.0,0.0,162.4,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,13.29,False,True,False,False,False
119,18.0,193.04,268.0,4.97,32.5,22.0,115.0,100.0,100.0,5.0,144.0,0.0,0.0,0.0,0.0,0.0,58.0,1216.0,0.0,5311.0,68683.0,506.0,5369.0,69899.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,0.0,2.0,26.0,12.0,0.0,2.0,12.4,0.0,0.0,False,False,False,True,False
120,47.0,190.5,210.0,4.54,34.5,0.0,0.0,7.04,100.0,5.0,164.0,0.0,0.0,0.0,0.0,0.0,17.0,35.0,0.0,2451.0,35658.0,297.0,2468.0,35693.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,54.0,12.2,0.0,3.0,12.2,0.0,0.0,False,False,False,False,True
121,183.0,198.12,243.0,5.04,30.5,0.0,110.0,7.65,4.62,3.0,90.0,18192.0,26250.0,187398.0,1301.0,607.0,2311.0,-609.0,84.0,0.0,0.0,0.0,2311.0,-609.0,84.0,0.0,23.0,36.0,69.6,260.0,7.1,7.4,2.0,1.0,141.1,3.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,3.0,0.3,0.0,0.18,False,True,False,False,False
122,55.0,177.8,194.0,4.78,32.5,0.0,114.0,100.0,4.35,7.0,214.0,3256.0,6030.0,47808.0,302.0,172.0,9633.0,31897.0,362.0,5513.0,73636.0,351.0,15146.0,105533.0,713.0,1105.44,12.0,27.0,58.8,146.0,7.7,7.1,1.0,0.0,121.6,5.0,20.0,3.0,0.0,4.0,53.0,11.1,0.0,9.0,8.5,21.84,2.85,False,False,False,False,True
123,93.0,190.5,223.0,4.95,26.5,0.0,101.0,7.65,4.36,6.0,201.0,15245.0,25097.0,176236.0,1033.0,658.0,3995.0,-5192.0,157.0,40.0,880.0,0.0,4035.0,-4312.0,157.0,1033.6,21.0,35.0,61.5,252.0,6.7,5.9,2.0,1.0,120.3,5.0,-7.0,-1.3,0.0,1.0,22.0,22.0,0.0,5.0,-1.3,25.84,0.0,False,True,False,False,False
124,167.0,182.88,210.0,4.9,0.0,0.0,0.0,100.0,100.0,7.0,248.0,18064.0,28211.0,227352.0,1931.0,1046.0,3081.0,6269.0,185.0,3.0,57.0,0.0,3084.0,6326.0,185.0,0.0,32.0,51.0,62.7,408.0,7.8,8.0,3.0,1.0,141.2,5.0,12.0,2.8,0.0,1.0,19.0,19.0,0.0,5.0,2.8,0.0,0.0,False,True,False,False,False
125,95.0,185.42,245.0,4.8,32.5,23.0,114.0,7.65,4.52,5.0,162.0,4.0,4.0,197.0,3.0,0.0,6459.0,31068.0,490.0,208.0,2489.0,22.0,6667.0,33557.0,512.0,15.1,1.0,1.0,100.0,64.0,64.0,84.0,1.0,0.0,967.6,9.0,37.0,4.6,0.0,1.0,4.0,4.0,0.0,9.0,4.6,15.1,2.5,True,False,False,False,False
126,166.0,185.42,197.0,4.46,0.0,0.0,0.0,100.0,100.0,6.0,168.0,0.0,0.0,0.0,0.0,0.0,115.0,743.0,0.0,1361.0,26165.0,210.0,1476.0,26908.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,6.5,0.0,5.0,89.0,19.7,1.0,5.0,17.6,0.0,1.9,False,False,False,False,True
127,165.0,185.42,203.0,4.5,0.0,0.0,0.0,100.0,100.0,7.0,211.0,0.0,0.0,0.0,0.0,0.0,35.0,-51.0,0.0,1560.0,22753.0,125.0,1595.0,22702.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,0.0,2.0,36.0,11.0,0.0,2.0,11.0,0.0,0.0,False,False,False,False,True
128,43.0,193.04,265.0,4.65,0.0,0.0,0.0,100.0,100.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.0,34364.0,313.0,1894.0,34364.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,16.0,0.0,3.0,16.0,0.0,1.85,False,False,False,True,False
129,118.0,177.8,237.0,4.49,31.0,22.0,114.0,7.5,4.15,5.0,154.0,0.0,0.0,0.0,0.0,0.0,17132.0,92263.0,828.0,1542.0,13117.0,167.0,18674.0,105380.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,126.0,5.3,1.0,1.0,7.0,6.0,0.0,11.0,5.1,0.0,1.7,False,False,True,False,False
130,52.0,190.5,258.0,4.5,35.5,34.0,123.0,7.38,4.11,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.0,18634.0,158.0,1341.0,18634.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,13.8,0.0,2.0,13.8,0.0,0.0,False,False,False,True,False
